timestamp,can_id,signal_name,value,is_attack
8.2800,0x002,steering_angle_deg,-9.19,0
8.3000,0x002,steering_angle_deg,-9.01,0
8.3000,0x050,brake_pressure_bar,4.05,0
8.3000,0x100,speed_kmph,79.16,0
8.3200,0x002,steering_angle_deg,-9.05,0
8.3400,0x002,steering_angle_deg,-9.44,0
8.3600,0x002,steering_angle_deg,-9.09,0
8.3800,0x002,steering_angle_deg,-8.60,0
8.4000,0x002,steering_angle_deg,-8.40,0
8.4000,0x050,brake_pressure_bar,0.57,0
8.4000,0x100,speed_kmph,80.03,0
8.4200,0x002,steering_angle_deg,-8.66,0
8.4400,0x002,steering_angle_deg,-9.63,0
8.4600,0x002,steering_angle_deg,-8.55,0
8.4800,0x002,steering_angle_deg,-8.54,0
8.5000,0x002,steering_angle_deg,-8.83,0
8.5000,0x050,brake_pressure_bar,3.40,0
8.5000,0x100,speed_kmph,80.06,0
8.5200,0x002,steering_angle_deg,-8.77,0
8.5400,0x002,steering_angle_deg,-8.59,0
8.5600,0x002,steering_angle_deg,-8.64,0
8.5800,0x002,steering_angle_deg,-9.89,0
8.6000,0x002,steering_angle_deg,-8.71,0
8.6000,0x050,brake_pressure_bar,0.44,0
8.6000,0x100,speed_kmph,80.92,0
8.6200,0x002,steering_angle_deg,-9.34,0
8.6400,0x002,steering_angle_deg,-8.67,0
8.6600,0x002,steering_angle_deg,-9.04,0
8.6800,0x002,steering_angle_deg,-9.17,0
8.7000,0x002,steering_angle_deg,-9.57,0
8.7000,0x050,brake_pressure_bar,1.73,0
8.7000,0x100,speed_kmph,79.87,0
8.7200,0x002,steering_angle_deg,-8.59,0
8.7400,0x002,steering_angle_deg,-10.14,0
8.7600,0x002,steering_angle_deg,-8.66,0
8.7800,0x002,steering_angle_deg,-9.66,0
8.8000,0x002,steering_angle_deg,-9.29,0
8.8000,0x050,brake_pressure_bar,0.57,0
8.8000,0x100,speed_kmph,79.03,0
8.8200,0x002,steering_angle_deg,-9.53,0
8.8400,0x002,steering_angle_deg,-9.91,0
8.8600,0x002,steering_angle_deg,-8.95,0
8.8800,0x002,steering_angle_deg,-8.93,0
8.9000,0x002,steering_angle_deg,-8.79,0
8.9000,0x050,brake_pressure_bar,0.12,0
8.9000,0x100,speed_kmph,80.30,0
8.9200,0x002,steering_angle_deg,-10.25,0
8.9400,0x002,steering_angle_deg,-10.03,0
8.9600,0x002,steering_angle_deg,-9.13,0
8.9800,0x002,steering_angle_deg,-10.31,0
9.0000,0x002,steering_angle_deg,-10.64,0
9.0000,0x050,brake_pressure_bar,3.31,0
9.0000,0x100,speed_kmph,79.01,0
9.0200,0x002,steering_angle_deg,-9.37,0
9.0400,0x002,steering_angle_deg,-9.64,0
9.0600,0x002,steering_angle_deg,-8.91,0
9.0800,0x002,steering_angle_deg,-8.99,0
9.1000,0x002,steering_angle_deg,-9.93,0
9.1000,0x050,brake_pressure_bar,2.07,0
9.1000,0x100,speed_kmph,80.27,0
9.1200,0x002,steering_angle_deg,-9.95,0
9.1400,0x002,steering_angle_deg,-9.19,0
9.1600,0x002,steering_angle_deg,-10.10,0
9.1800,0x002,steering_angle_deg,-10.01,0
9.2000,0x002,steering_angle_deg,-9.13,0
9.2000,0x050,brake_pressure_bar,3.57,0
9.2000,0x100,speed_kmph,79.12,0
9.2200,0x002,steering_angle_deg,-9.26,0
9.2400,0x002,steering_angle_deg,-10.94,0
9.2600,0x002,steering_angle_deg,-10.13,0
9.2800,0x002,steering_angle_deg,-10.25,0
9.3000,0x002,steering_angle_deg,-10.80,0
9.3000,0x050,brake_pressure_bar,3.06,0
9.3000,0x100,speed_kmph,79.07,0
9.3200,0x002,steering_angle_deg,-10.04,0
9.3400,0x002,steering_angle_deg,-9.11,0
9.3600,0x002,steering_angle_deg,-9.36,0
9.3800,0x002,steering_angle_deg,-9.72,0
9.4000,0x002,steering_angle_deg,-9.96,0
9.4000,0x050,brake_pressure_bar,1.73,0
9.4000,0x100,speed_kmph,80.68,0
9.4200,0x002,steering_angle_deg,-10.99,0
9.4400,0x002,steering_angle_deg,-10.41,0
9.4600,0x002,steering_angle_deg,-10.28,0
9.4800,0x002,steering_angle_deg,-10.50,0
9.5000,0x002,steering_angle_deg,-9.09,0
9.5000,0x050,brake_pressure_bar,2.50,0
9.5000,0x100,speed_kmph,80.07,0
9.5200,0x002,steering_angle_deg,-9.02,0
9.5400,0x002,steering_angle_deg,-9.99,0
9.5600,0x002,steering_angle_deg,-10.47,0
9.5800,0x002,steering_angle_deg,-9.57,0
9.6000,0x002,steering_angle_deg,-9.37,0
9.6000,0x050,brake_pressure_bar,1.88,0
9.6000,0x100,speed_kmph,80.83,0
9.6200,0x002,steering_angle_deg,-9.88,0
9.6400,0x002,steering_angle_deg,-9.45,0
9.6600,0x002,steering_angle_deg,-9.03,0
9.6800,0x002,steering_angle_deg,-10.72,0
9.7000,0x002,steering_angle_deg,-8.97,0
9.7000,0x050,brake_pressure_bar,0.91,0
9.7000,0x100,speed_kmph,80.15,0
9.7200,0x002,steering_angle_deg,-9.82,0
9.7400,0x002,steering_angle_deg,-9.67,0
9.7600,0x002,steering_angle_deg,-9.60,0
9.7800,0x002,steering_angle_deg,-9.34,0
9.8000,0x002,steering_angle_deg,-10.56,0
9.8000,0x050,brake_pressure_bar,1.71,0
9.8000,0x100,speed_kmph,79.98,0
9.8200,0x002,steering_angle_deg,-10.72,0
9.8400,0x002,steering_angle_deg,-9.93,0
9.8600,0x002,steering_angle_deg,-9.70,0
9.8800,0x002,steering_angle_deg,-8.94,0
9.9000,0x002,steering_angle_deg,-9.60,0
9.9000,0x050,brake_pressure_bar,0.97,0
9.9000,0x100,speed_kmph,79.53,0
9.9200,0x002,steering_angle_deg,-9.57,0
9.9400,0x002,steering_angle_deg,-9.47,0
9.9600,0x002,steering_angle_deg,-9.78,0
9.9800,0x002,steering_angle_deg,-10.32,0
10.0000,0x002,steering_angle_deg,18.26,1
10.0000,0x050,brake_pressure_bar,0.37,0
10.0000,0x100,speed_kmph,79.48,0
10.0020,0x002,steering_angle_deg,131.36,1
10.0040,0x002,steering_angle_deg,72.05,1
10.0060,0x002,steering_angle_deg,124.68,1
10.0080,0x002,steering_angle_deg,62.48,1
10.0100,0x002,steering_angle_deg,-19.56,1
10.0120,0x002,steering_angle_deg,-18.74,1
10.0140,0x002,steering_angle_deg,18.97,1
10.0160,0x002,steering_angle_deg,-49.21,1
10.0180,0x002,steering_angle_deg,74.62,1
10.0200,0x002,steering_angle_deg,-52.92,1
10.0220,0x002,steering_angle_deg,81.94,1
10.0240,0x002,steering_angle_deg,-48.08,1
10.0260,0x002,steering_angle_deg,-159.43,1
10.0280,0x002,steering_angle_deg,-104.68,1
10.0300,0x002,steering_angle_deg,172.41,1
10.0320,0x002,steering_angle_deg,-179.43,1
10.0340,0x002,steering_angle_deg,-29.82,1
10.0360,0x002,steering_angle_deg,-113.69,1
10.0380,0x002,steering_angle_deg,109.89,1
10.0400,0x002,steering_angle_deg,9.47,1
10.0420,0x002,steering_angle_deg,135.47,1
10.0440,0x002,steering_angle_deg,134.62,1
10.0460,0x002,steering_angle_deg,3.31,1
10.0480,0x002,steering_angle_deg,148.90,1
10.0500,0x002,steering_angle_deg,152.13,1
10.0520,0x002,steering_angle_deg,14.67,1
10.0540,0x002,steering_angle_deg,38.34,1
10.0560,0x002,steering_angle_deg,84.01,1
10.0580,0x002,steering_angle_deg,10.03,1
10.0600,0x002,steering_angle_deg,-90.94,1
10.0620,0x002,steering_angle_deg,108.95,1
10.0640,0x002,steering_angle_deg,-81.43,1
10.0660,0x002,steering_angle_deg,70.12,1
10.0680,0x002,steering_angle_deg,-27.45,1
10.0700,0x002,steering_angle_deg,74.73,1
10.0720,0x002,steering_angle_deg,55.65,1
10.0740,0x002,steering_angle_deg,2.73,1
10.0760,0x002,steering_angle_deg,5.78,1
10.0780,0x002,steering_angle_deg,-148.90,1
10.0800,0x002,steering_angle_deg,120.57,1
10.0820,0x002,steering_angle_deg,97.94,1
10.0840,0x002,steering_angle_deg,93.10,1
10.0860,0x002,steering_angle_deg,178.71,1
10.0880,0x002,steering_angle_deg,42.38,1
10.0900,0x002,steering_angle_deg,19.22,1
10.0920,0x002,steering_angle_deg,-135.06,1
10.0940,0x002,steering_angle_deg,168.72,1
10.0960,0x002,steering_angle_deg,-114.26,1
10.0980,0x002,steering_angle_deg,-61.42,1
10.1000,0x002,steering_angle_deg,-147.65,1
10.1000,0x050,brake_pressure_bar,2.07,0
10.1000,0x100,speed_kmph,79.21,0
10.1020,0x002,steering_angle_deg,-72.23,1
10.1040,0x002,steering_angle_deg,155.52,1
10.1060,0x002,steering_angle_deg,55.54,1
10.1080,0x002,steering_angle_deg,127.89,1
10.1100,0x002,steering_angle_deg,-52.64,1
10.1120,0x002,steering_angle_deg,121.25,1
10.1140,0x002,steering_angle_deg,73.34,1
10.1160,0x002,steering_angle_deg,-17.41,1
10.1180,0x002,steering_angle_deg,37.93,1
10.1200,0x002,steering_angle_deg,129.31,1
10.1220,0x002,steering_angle_deg,-88.17,1
10.1240,0x002,steering_angle_deg,17.84,1
10.1260,0x002,steering_angle_deg,-66.04,1
10.1280,0x002,steering_angle_deg,-130.26,1
10.1300,0x002,steering_angle_deg,-77.18,1
10.1320,0x002,steering_angle_deg,167.71,1
10.1340,0x002,steering_angle_deg,15.82,1
10.1360,0x002,steering_angle_deg,-136.56,1
10.1380,0x002,steering_angle_deg,-68.29,1
10.1400,0x002,steering_angle_deg,89.91,1
10.1420,0x002,steering_angle_deg,32.33,1
10.1440,0x002,steering_angle_deg,-36.49,1
10.1460,0x002,steering_angle_deg,-110.56,1
10.1480,0x002,steering_angle_deg,-55.77,1
10.1500,0x002,steering_angle_deg,100.91,1
10.1520,0x002,steering_angle_deg,41.66,1
10.1540,0x002,steering_angle_deg,103.77,1
10.1560,0x002,steering_angle_deg,-26.67,1
10.1580,0x002,steering_angle_deg,15.84,1
10.1600,0x002,steering_angle_deg,109.20,1
10.1620,0x002,steering_angle_deg,-127.82,1
10.1640,0x002,steering_angle_deg,-75.45,1
10.1660,0x002,steering_angle_deg,145.18,1
10.1680,0x002,steering_angle_deg,21.72,1
10.1700,0x002,steering_angle_deg,-62.44,1
10.1720,0x002,steering_angle_deg,-13.80,1
10.1740,0x002,steering_angle_deg,161.32,1
10.1760,0x002,steering_angle_deg,-76.59,1
10.1780,0x002,steering_angle_deg,-26.56,1
10.1800,0x002,steering_angle_deg,36.94,1
10.1820,0x002,steering_angle_deg,83.87,1
10.1840,0x002,steering_angle_deg,-65.30,1
10.1860,0x002,steering_angle_deg,-139.09,1
10.1880,0x002,steering_angle_deg,69.25,1
10.1900,0x002,steering_angle_deg,-14.02,1
10.1920,0x002,steering_angle_deg,140.57,1
10.1940,0x002,steering_angle_deg,50.49,1
10.1960,0x002,steering_angle_deg,162.94,1
10.1980,0x002,steering_angle_deg,146.54,1
10.2000,0x002,steering_angle_deg,-140.25,1
10.2000,0x050,brake_pressure_bar,0.87,0
10.2000,0x100,speed_kmph,79.88,0
10.2020,0x002,steering_angle_deg,94.13,1
10.2040,0x002,steering_angle_deg,-167.84,1
10.2060,0x002,steering_angle_deg,-111.43,1
10.2080,0x002,steering_angle_deg,-7.01,1
10.2100,0x002,steering_angle_deg,-158.15,1
10.2120,0x002,steering_angle_deg,122.24,1
10.2140,0x002,steering_angle_deg,147.06,1
10.2160,0x002,steering_angle_deg,2.00,1
10.2180,0x002,steering_angle_deg,-99.04,1
10.2200,0x002,steering_angle_deg,-19.69,1
10.2220,0x002,steering_angle_deg,10.22,1
10.2240,0x002,steering_angle_deg,-103.68,1
10.2260,0x002,steering_angle_deg,83.18,1
10.2280,0x002,steering_angle_deg,140.75,1
10.2300,0x002,steering_angle_deg,-176.14,1
10.2320,0x002,steering_angle_deg,4.76,1
10.2340,0x002,steering_angle_deg,-14.44,1
10.2360,0x002,steering_angle_deg,-83.89,1
10.2380,0x002,steering_angle_deg,69.93,1
10.2400,0x002,steering_angle_deg,-138.75,1
10.2420,0x002,steering_angle_deg,101.22,1
10.2440,0x002,steering_angle_deg,-59.05,1
10.2460,0x002,steering_angle_deg,-104.10,1
10.2480,0x002,steering_angle_deg,-156.13,1
10.2500,0x002,steering_angle_deg,166.23,1
10.2520,0x002,steering_angle_deg,-81.22,1
10.2540,0x002,steering_angle_deg,70.88,1
10.2560,0x002,steering_angle_deg,-66.91,1
10.2580,0x002,steering_angle_deg,67.43,1
10.2600,0x002,steering_angle_deg,-64.67,1
10.2620,0x002,steering_angle_deg,112.18,1
10.2640,0x002,steering_angle_deg,-160.32,1
10.2660,0x002,steering_angle_deg,-18.93,1
10.2680,0x002,steering_angle_deg,24.56,1
10.2700,0x002,steering_angle_deg,-72.20,1
10.2720,0x002,steering_angle_deg,91.16,1
10.2740,0x002,steering_angle_deg,164.15,1
10.2760,0x002,steering_angle_deg,-122.62,1
10.2780,0x002,steering_angle_deg,38.42,1
10.2800,0x002,steering_angle_deg,-168.60,1
10.2820,0x002,steering_angle_deg,164.49,1
10.2840,0x002,steering_angle_deg,-92.18,1
10.2860,0x002,steering_angle_deg,167.59,1
10.2880,0x002,steering_angle_deg,-31.11,1
10.2900,0x002,steering_angle_deg,117.35,1
10.2920,0x002,steering_angle_deg,-129.74,1
10.2940,0x002,steering_angle_deg,-115.77,1
10.2960,0x002,steering_angle_deg,3.68,1
10.2980,0x002,steering_angle_deg,-97.47,1
10.3000,0x002,steering_angle_deg,20.61,1
10.3000,0x050,brake_pressure_bar,0.94,0
10.3000,0x100,speed_kmph,79.23,0
10.3020,0x002,steering_angle_deg,-121.19,1
10.3040,0x002,steering_angle_deg,-19.98,1
10.3060,0x002,steering_angle_deg,-67.47,1
10.3080,0x002,steering_angle_deg,85.98,1
10.3100,0x002,steering_angle_deg,133.17,1
10.3120,0x002,steering_angle_deg,0.03,1
10.3140,0x002,steering_angle_deg,-129.84,1
10.3160,0x002,steering_angle_deg,92.32,1
10.3180,0x002,steering_angle_deg,2.13,1
10.3200,0x002,steering_angle_deg,0.40,1
10.3220,0x002,steering_angle_deg,35.58,1
10.3240,0x002,steering_angle_deg,40.73,1
10.3260,0x002,steering_angle_deg,165.95,1
10.3280,0x002,steering_angle_deg,139.45,1
10.3300,0x002,steering_angle_deg,165.11,1
10.3320,0x002,steering_angle_deg,-1.91,1
10.3340,0x002,steering_angle_deg,-22.41,1
10.3360,0x002,steering_angle_deg,-149.62,1
10.3380,0x002,steering_angle_deg,69.91,1
10.3400,0x002,steering_angle_deg,-61.50,1
10.3420,0x002,steering_angle_deg,151.41,1
10.3440,0x002,steering_angle_deg,121.73,1
10.3460,0x002,steering_angle_deg,51.00,1
10.3480,0x002,steering_angle_deg,-92.98,1
10.3500,0x002,steering_angle_deg,136.04,1
10.3520,0x002,steering_angle_deg,9.22,1
10.3540,0x002,steering_angle_deg,-81.15,1
10.3560,0x002,steering_angle_deg,-114.55,1
10.3580,0x002,steering_angle_deg,158.75,1
10.3600,0x002,steering_angle_deg,-121.76,1
10.3620,0x002,steering_angle_deg,-50.98,1
10.3640,0x002,steering_angle_deg,-152.63,1
10.3660,0x002,steering_angle_deg,63.69,1
10.3680,0x002,steering_angle_deg,-68.85,1
10.3700,0x002,steering_angle_deg,64.34,1
10.3720,0x002,steering_angle_deg,-15.49,1
10.3740,0x002,steering_angle_deg,-160.08,1
10.3760,0x002,steering_angle_deg,91.16,1
10.3780,0x002,steering_angle_deg,149.64,1
10.3800,0x002,steering_angle_deg,-133.58,1
10.3820,0x002,steering_angle_deg,-166.48,1
10.3840,0x002,steering_angle_deg,109.97,1
10.3860,0x002,steering_angle_deg,-22.95,1
10.3880,0x002,steering_angle_deg,158.68,1
10.3900,0x002,steering_angle_deg,-106.59,1
10.3920,0x002,steering_angle_deg,59.79,1
10.3940,0x002,steering_angle_deg,6.25,1
10.3960,0x002,steering_angle_deg,-162.87,1
10.3980,0x002,steering_angle_deg,-65.88,1
10.4000,0x002,steering_angle_deg,-48.27,1
10.4000,0x050,brake_pressure_bar,4.29,0
10.4000,0x100,speed_kmph,79.76,0
10.4020,0x002,steering_angle_deg,65.93,1
10.4040,0x002,steering_angle_deg,-94.12,1
10.4060,0x002,steering_angle_deg,40.27,1
10.4080,0x002,steering_angle_deg,-25.14,1
10.4100,0x002,steering_angle_deg,29.51,1
10.4120,0x002,steering_angle_deg,-146.52,1
10.4140,0x002,steering_angle_deg,5.83,1
10.4160,0x002,steering_angle_deg,175.19,1
10.4180,0x002,steering_angle_deg,153.38,1
10.4200,0x002,steering_angle_deg,123.48,1
10.4220,0x002,steering_angle_deg,25.18,1
10.4240,0x002,steering_angle_deg,-72.28,1
10.4260,0x002,steering_angle_deg,-24.26,1
10.4280,0x002,steering_angle_deg,-63.08,1
10.4300,0x002,steering_angle_deg,140.93,1
10.4320,0x002,steering_angle_deg,152.78,1
10.4340,0x002,steering_angle_deg,32.72,1
10.4360,0x002,steering_angle_deg,64.02,1
10.4380,0x002,steering_angle_deg,-114.19,1
10.4400,0x002,steering_angle_deg,-97.94,1
10.4420,0x002,steering_angle_deg,157.22,1
10.4440,0x002,steering_angle_deg,80.65,1
10.4460,0x002,steering_angle_deg,119.20,1
10.4480,0x002,steering_angle_deg,-39.22,1
10.4500,0x002,steering_angle_deg,-155.62,1
10.4520,0x002,steering_angle_deg,147.78,1
10.4540,0x002,steering_angle_deg,21.81,1
10.4560,0x002,steering_angle_deg,7.12,1
10.4580,0x002,steering_angle_deg,-18.35,1
10.4600,0x002,steering_angle_deg,157.77,1
10.4620,0x002,steering_angle_deg,-129.06,1
10.4640,0x002,steering_angle_deg,-154.83,1
10.4660,0x002,steering_angle_deg,-97.53,1
10.4680,0x002,steering_angle_deg,-41.80,1
10.4700,0x002,steering_angle_deg,152.45,1
10.4720,0x002,steering_angle_deg,-84.69,1
10.4740,0x002,steering_angle_deg,77.40,1
10.4760,0x002,steering_angle_deg,-148.09,1
10.4780,0x002,steering_angle_deg,150.87,1
10.4800,0x002,steering_angle_deg,151.76,1
10.4820,0x002,steering_angle_deg,148.21,1
10.4840,0x002,steering_angle_deg,-126.43,1
10.4860,0x002,steering_angle_deg,146.45,1
10.4880,0x002,steering_angle_deg,15.58,1
10.4900,0x002,steering_angle_deg,-172.20,1
10.4920,0x002,steering_angle_deg,104.04,1
10.4940,0x002,steering_angle_deg,28.77,1
10.4960,0x002,steering_angle_deg,10.17,1
10.4980,0x002,steering_angle_deg,31.54,1
10.5000,0x002,steering_angle_deg,49.46,1
10.5000,0x050,brake_pressure_bar,2.49,0
10.5000,0x100,speed_kmph,79.26,0
10.5020,0x002,steering_angle_deg,-107.65,1
10.5040,0x002,steering_angle_deg,-96.55,1
10.5060,0x002,steering_angle_deg,-29.01,1
10.5080,0x002,steering_angle_deg,112.92,1
10.5100,0x002,steering_angle_deg,26.42,1
10.5120,0x002,steering_angle_deg,-10.03,1
10.5140,0x002,steering_angle_deg,-63.97,1
10.5160,0x002,steering_angle_deg,47.26,1
10.5180,0x002,steering_angle_deg,110.82,1
10.5200,0x002,steering_angle_deg,100.86,1
10.5220,0x002,steering_angle_deg,-81.48,1
10.5240,0x002,steering_angle_deg,-173.65,1
10.5260,0x002,steering_angle_deg,16.46,1
10.5280,0x002,steering_angle_deg,1.03,1
10.5300,0x002,steering_angle_deg,68.07,1
10.5320,0x002,steering_angle_deg,-44.14,1
10.5340,0x002,steering_angle_deg,73.37,1
10.5360,0x002,steering_angle_deg,-72.99,1
10.5380,0x002,steering_angle_deg,-16.05,1
10.5400,0x002,steering_angle_deg,118.57,1
10.5420,0x002,steering_angle_deg,-179.07,1
10.5440,0x002,steering_angle_deg,138.31,1
10.5460,0x002,steering_angle_deg,90.49,1
10.5480,0x002,steering_angle_deg,43.30,1
10.5500,0x002,steering_angle_deg,-6.70,1
10.5520,0x002,steering_angle_deg,-174.11,1
10.5540,0x002,steering_angle_deg,-111.94,1
10.5560,0x002,steering_angle_deg,-49.48,1
10.5580,0x002,steering_angle_deg,-83.47,1
10.5600,0x002,steering_angle_deg,129.03,1
10.5620,0x002,steering_angle_deg,51.97,1
10.5640,0x002,steering_angle_deg,139.39,1
10.5660,0x002,steering_angle_deg,10.08,1
10.5680,0x002,steering_angle_deg,-124.15,1
10.5700,0x002,steering_angle_deg,-31.87,1
10.5720,0x002,steering_angle_deg,-87.44,1
10.5740,0x002,steering_angle_deg,24.23,1
10.5760,0x002,steering_angle_deg,-93.53,1
10.5780,0x002,steering_angle_deg,177.42,1
10.5800,0x002,steering_angle_deg,91.39,1
10.5820,0x002,steering_angle_deg,-50.42,1
10.5840,0x002,steering_angle_deg,-92.72,1
10.5860,0x002,steering_angle_deg,-133.82,1
10.5880,0x002,steering_angle_deg,109.20,1
10.5900,0x002,steering_angle_deg,141.75,1
10.5920,0x002,steering_angle_deg,-123.40,1
10.5940,0x002,steering_angle_deg,23.91,1
10.5960,0x002,steering_angle_deg,-22.86,1
10.5980,0x002,steering_angle_deg,-38.92,1
10.6000,0x002,steering_angle_deg,-67.17,1
10.6000,0x050,brake_pressure_bar,4.29,0
10.6000,0x100,speed_kmph,80.21,0
10.6020,0x002,steering_angle_deg,-65.37,1
10.6040,0x002,steering_angle_deg,-116.59,1
10.6060,0x002,steering_angle_deg,-165.69,1
10.6080,0x002,steering_angle_deg,-152.27,1
10.6100,0x002,steering_angle_deg,171.81,1
10.6120,0x002,steering_angle_deg,10.26,1
10.6140,0x002,steering_angle_deg,-75.96,1
10.6160,0x002,steering_angle_deg,24.46,1
10.6180,0x002,steering_angle_deg,-32.02,1
10.6200,0x002,steering_angle_deg,-124.44,1
10.6220,0x002,steering_angle_deg,-54.14,1
10.6240,0x002,steering_angle_deg,-128.33,1
10.6260,0x002,steering_angle_deg,-8.94,1
10.6280,0x002,steering_angle_deg,21.48,1
10.6300,0x002,steering_angle_deg,15.74,1
10.6320,0x002,steering_angle_deg,106.91,1
10.6340,0x002,steering_angle_deg,76.44,1
10.6360,0x002,steering_angle_deg,-72.41,1
10.6380,0x002,steering_angle_deg,-121.45,1
10.6400,0x002,steering_angle_deg,18.96,1
10.6420,0x002,steering_angle_deg,102.29,1
10.6440,0x002,steering_angle_deg,99.03,1
10.6460,0x002,steering_angle_deg,120.39,1
10.6480,0x002,steering_angle_deg,-78.94,1
10.6500,0x002,steering_angle_deg,-23.57,1
10.6520,0x002,steering_angle_deg,160.28,1
10.6540,0x002,steering_angle_deg,-29.34,1
10.6560,0x002,steering_angle_deg,56.36,1
10.6580,0x002,steering_angle_deg,-149.78,1
10.6600,0x002,steering_angle_deg,-64.90,1
10.6620,0x002,steering_angle_deg,40.33,1
10.6640,0x002,steering_angle_deg,20.91,1
10.6660,0x002,steering_angle_deg,-4.37,1
10.6680,0x002,steering_angle_deg,-44.95,1
10.6700,0x002,steering_angle_deg,3.41,1
10.6720,0x002,steering_angle_deg,64.93,1
10.6740,0x002,steering_angle_deg,-109.13,1
10.6760,0x002,steering_angle_deg,-99.76,1
10.6780,0x002,steering_angle_deg,-48.70,1
10.6800,0x002,steering_angle_deg,104.85,1
10.6820,0x002,steering_angle_deg,158.31,1
10.6840,0x002,steering_angle_deg,-74.97,1
10.6860,0x002,steering_angle_deg,-178.04,1
10.6880,0x002,steering_angle_deg,13.10,1
10.6900,0x002,steering_angle_deg,39.52,1
10.6920,0x002,steering_angle_deg,-78.39,1
10.6940,0x002,steering_angle_deg,-42.59,1
10.6960,0x002,steering_angle_deg,-133.72,1
10.6980,0x002,steering_angle_deg,-30.17,1
10.7000,0x002,steering_angle_deg,-52.74,1
10.7000,0x050,brake_pressure_bar,2.38,0
10.7000,0x100,speed_kmph,79.54,0
10.7020,0x002,steering_angle_deg,-44.10,1
10.7040,0x002,steering_angle_deg,58.33,1
10.7060,0x002,steering_angle_deg,166.13,1
10.7080,0x002,steering_angle_deg,77.10,1
10.7100,0x002,steering_angle_deg,173.52,1
10.7120,0x002,steering_angle_deg,131.12,1
10.7140,0x002,steering_angle_deg,82.78,1
10.7160,0x002,steering_angle_deg,4.80,1
10.7180,0x002,steering_angle_deg,-15.00,1
10.7200,0x002,steering_angle_deg,-16.81,1
10.7220,0x002,steering_angle_deg,-35.59,1
10.7240,0x002,steering_angle_deg,49.26,1
10.7260,0x002,steering_angle_deg,-179.49,1
10.7280,0x002,steering_angle_deg,13.21,1
10.7300,0x002,steering_angle_deg,41.23,1
10.7320,0x002,steering_angle_deg,73.54,1
10.7340,0x002,steering_angle_deg,106.83,1
10.7360,0x002,steering_angle_deg,-24.75,1
10.7380,0x002,steering_angle_deg,-116.09,1
10.7400,0x002,steering_angle_deg,11.86,1
10.7420,0x002,steering_angle_deg,-152.76,1
10.7440,0x002,steering_angle_deg,-84.11,1
10.7460,0x002,steering_angle_deg,140.37,1
10.7480,0x002,steering_angle_deg,-160.10,1
10.7500,0x002,steering_angle_deg,-72.52,1
10.7520,0x002,steering_angle_deg,136.36,1
10.7540,0x002,steering_angle_deg,-17.91,1
10.7560,0x002,steering_angle_deg,-59.93,1
10.7580,0x002,steering_angle_deg,0.11,1
10.7600,0x002,steering_angle_deg,-50.77,1
10.7620,0x002,steering_angle_deg,-87.71,1
10.7640,0x002,steering_angle_deg,120.44,1
10.7660,0x002,steering_angle_deg,100.46,1
10.7680,0x002,steering_angle_deg,101.21,1
10.7700,0x002,steering_angle_deg,-69.29,1
10.7720,0x002,steering_angle_deg,-166.81,1
10.7740,0x002,steering_angle_deg,101.82,1
10.7760,0x002,steering_angle_deg,127.73,1
10.7780,0x002,steering_angle_deg,-27.06,1
10.7800,0x002,steering_angle_deg,28.79,1
10.7820,0x002,steering_angle_deg,125.19,1
10.7840,0x002,steering_angle_deg,134.67,1
10.7860,0x002,steering_angle_deg,43.88,1
10.7880,0x002,steering_angle_deg,-12.83,1
10.7900,0x002,steering_angle_deg,95.36,1
10.7920,0x002,steering_angle_deg,175.72,1
10.7940,0x002,steering_angle_deg,21.87,1
10.7960,0x002,steering_angle_deg,-127.40,1
10.7980,0x002,steering_angle_deg,-11.99,1
10.8000,0x002,steering_angle_deg,2.60,1
10.8000,0x050,brake_pressure_bar,2.62,0
10.8000,0x100,speed_kmph,80.80,0
10.8020,0x002,steering_angle_deg,-66.62,1
10.8040,0x002,steering_angle_deg,-146.54,1
10.8060,0x002,steering_angle_deg,-163.03,1
10.8080,0x002,steering_angle_deg,-102.73,1
10.8100,0x002,steering_angle_deg,109.20,1
10.8120,0x002,steering_angle_deg,-107.16,1
10.8140,0x002,steering_angle_deg,26.87,1
10.8160,0x002,steering_angle_deg,-75.47,1
10.8180,0x002,steering_angle_deg,40.09,1
10.8200,0x002,steering_angle_deg,-166.09,1
10.8220,0x002,steering_angle_deg,50.46,1
10.8240,0x002,steering_angle_deg,-89.26,1
10.8260,0x002,steering_angle_deg,86.15,1
10.8280,0x002,steering_angle_deg,-102.24,1
10.8300,0x002,steering_angle_deg,43.57,1
10.8320,0x002,steering_angle_deg,-3.77,1
10.8340,0x002,steering_angle_deg,-176.23,1
10.8360,0x002,steering_angle_deg,71.25,1
10.8380,0x002,steering_angle_deg,-156.37,1
10.8400,0x002,steering_angle_deg,-4.85,1
10.8420,0x002,steering_angle_deg,94.41,1
10.8440,0x002,steering_angle_deg,157.46,1
10.8460,0x002,steering_angle_deg,165.55,1
10.8480,0x002,steering_angle_deg,-160.79,1
10.8500,0x002,steering_angle_deg,121.70,1
10.8520,0x002,steering_angle_deg,-18.63,1
10.8540,0x002,steering_angle_deg,-155.65,1
10.8560,0x002,steering_angle_deg,-33.68,1
10.8580,0x002,steering_angle_deg,84.56,1
10.8600,0x002,steering_angle_deg,52.48,1
10.8620,0x002,steering_angle_deg,103.12,1
10.8640,0x002,steering_angle_deg,91.93,1
