speed_norm,lat_norm,lon_norm,time_sin,time_cos,v_rel_norm,conf_1,conf_2,conf_3,conf_4,conf_5,label_car,label_person,label_truck,label_other,low_conf_flag,glare_flag,crash_prob,risk_label
0.839067,0.739572,0.773999,0.139069,0.990283,0.557346,0.3931,0.3919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2066,0.911
0.707333,0.388204,0.47786,-0.842309,-0.538995,0.016203,0.8873,0.8668,0.7706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005,0.1023
0.664579,0.875562,0.823938,-0.063295,0.997995,0.196588,0.6755,0.5051,0.4249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1361,0.3137
0.598618,0.756988,0.106354,-0.728674,-0.68486,0.029066,0.9135,0.8425,0.7558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0234,0.1156
0.600154,0.709627,0.720658,0.676618,0.736335,0.289874,0.2883,0.2304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4976,0.8872
0.965653,0.392304,0.147878,0.137035,-0.990566,0.754029,0.452,0.4253,0.3838,0.3042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6298,0.8918
0.291151,0.864971,0.616762,-0.771921,-0.635718,0.102957,0.444,0.411,0.384,0.3737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.5672
0.45821,0.154035,0.228849,0.310903,-0.950442,0.111325,0.5866,0.4392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2435,0.5107
0.138774,0.134669,0.49897,-0.063184,-0.998002,0.106066,0.8746,0.8605,0.8449,0.7565,0.707,0.0,1.0,0.0,0.0,0.0,0.0,0.0636,0.2519
0.393127,0.250588,0.800804,-0.681841,-0.731501,0.1025,0.7707,0.7223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0292,0.224
0.85387,0.106813,0.883468,0.095074,0.99547,0.224837,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4262,0.677
0.469895,0.611184,0.654597,0.928376,0.371642,0.719,0.4142,0.1921,0.1765,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6368,1.0
0.769287,0.514899,0.504732,-0.361672,-0.932305,0.034931,0.9196,0.8805,0.8733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0267,0.1542
0.342321,0.490851,0.468266,0.135104,-0.990831,0.023834,0.8883,0.8355,0.8165,0.6299,0.6214,0.0,1.0,0.0,0.0,0.0,0.0,0.0102,0.2394
0.637844,0.444155,0.514127,-0.284318,0.95873,0.56991,0.1701,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2047,0.7508
0.268999,0.865718,0.736562,-0.383854,-0.923394,0.237377,0.54,0.4502,0.3113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1243,0.4606
0.578198,0.733186,0.305452,0.660022,-0.751246,0.639329,0.4086,0.236,0.1194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9323,0.9962
0.705867,0.135437,0.886887,-0.514626,-0.857415,0.039962,0.9414,0.8076,0.7647,0.7026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.1045
0.143116,0.469675,0.416024,0.050436,-0.998727,0.096722,0.7516,0.6784,0.6185,0.6097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.1726
0.447517,0.130352,0.821275,0.999451,0.033133,0.593355,0.4619,0.4446,0.4167,0.3706,0.2099,1.0,0.0,0.0,0.0,1.0,1.0,0.8495,0.9561
0.792374,0.622212,0.266903,0.192786,0.981241,0.380819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3109,0.8304
0.221627,0.160467,0.202285,0.845453,-0.53405,0.1519,0.5565,0.4524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.4474
0.406195,0.211305,0.398878,0.730866,0.682521,0.092788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0741,0.5141
0.405657,0.225342,0.707312,-0.204277,0.978913,0.77771,0.4542,0.317,0.1589,0.1272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9342,1.0
0.535115,0.326266,0.482655,0.644509,0.764597,0.50394,0.3844,0.2921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4232,0.7509
0.636096,0.509511,0.527643,0.369234,0.929336,0.120874,0.6342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.4455
0.672299,0.735573,0.281501,0.648041,-0.761605,0.913092,0.3763,0.3688,0.2789,0.2227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8103,0.9705
0.762631,0.171036,0.784838,0.398827,0.917026,0.466822,0.382,0.3274,0.2648,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3341,0.7384
0.616674,0.849031,0.517383,0.843876,0.536539,0.02082,0.627,0.6245,0.4433,0.4141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0621,0.4608
0.701048,0.848594,0.142879,0.696581,0.717478,0.97571,0.441,0.2924,0.2616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8975,0.933
0.606654,0.482988,0.135134,-0.538696,-0.8425,0.025304,0.9428,0.9058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0316,0.1139
0.566232,0.235615,0.864875,0.397091,0.917779,0.621589,0.4121,0.3198,0.287,0.1031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9188,1.0
0.398244,0.558101,0.105656,0.875844,-0.482595,0.134577,0.5861,0.5531,0.4513,0.4233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1574,0.5268
0.552628,0.596676,0.131644,0.064915,-0.997891,0.012199,0.9336,0.9238,0.7645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003,0.092
0.498048,0.139627,0.284963,0.026994,-0.999636,0.158461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2111,0.5145
0.570002,0.273859,0.630424,-0.950731,-0.310016,0.518244,0.4834,0.4552,0.2862,0.1769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9534,0.9646
0.493688,0.423686,0.406273,-0.442072,-0.89698,0.938913,0.4605,0.3905,0.2215,0.2144,0.1546,1.0,0.0,0.0,0.0,1.0,0.0,0.6511,0.9997
0.526442,0.751573,0.791066,-0.913905,-0.405929,0.086814,0.5202,0.5102,0.4962,0.3326,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1522,0.5269
0.675047,0.486159,0.487801,0.177173,0.98418,0.462986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3344,0.8192
0.357321,0.334751,0.556012,-0.999998,-0.002114,0.045317,0.8139,0.7243,0.6795,0.6624,0.617,1.0,0.0,0.0,0.0,0.0,1.0,0.0847,0.229
0.996169,0.522407,0.259105,-0.305695,-0.952129,0.95208,0.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6511,0.9528
0.546962,0.228565,0.236384,0.943884,-0.330278,0.695532,0.2988,0.226,0.145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8555,0.9914
0.525992,0.358671,0.711761,0.729824,0.683636,0.001353,0.4806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0687,0.4603
0.619319,0.176214,0.757197,0.834884,0.550425,0.694326,0.1184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7899,0.9966
0.701058,0.594416,0.585786,0.500805,0.86556,0.568843,0.2828,0.2595,0.2489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4112,0.837
0.567427,0.11731,0.625663,0.913029,0.407895,0.512821,0.4937,0.2555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8157,1.0
0.760666,0.770143,0.851308,-0.97689,-0.213742,0.786794,0.1405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8371,0.9971
0.63336,0.258687,0.614503,0.849772,-0.527151,0.824944,0.4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8486,0.9972
0.491907,0.327425,0.3687,-0.062667,-0.998035,0.112671,0.5902,0.5386,0.3634,0.3382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0991,0.5666
0.402858,0.574202,0.811508,0.829363,0.558709,0.094509,0.5207,0.4996,0.3515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.4437
0.883958,0.26053,0.536718,0.955311,-0.295602,0.409953,0.4752,0.4737,0.3182,0.2505,0.2347,1.0,0.0,0.0,0.0,1.0,0.0,0.7556,0.9035
0.391873,0.269797,0.366264,0.857234,-0.514927,0.079747,0.8769,0.8016,0.7938,0.7817,0.6649,0.0,1.0,0.0,0.0,0.0,0.0,0.0723,0.1197
0.481004,0.384082,0.631882,0.643419,0.765514,0.158212,0.4986,0.4904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0803,0.4147
0.686517,0.383716,0.804249,-0.74375,-0.668457,0.01526,0.7515,0.7454,0.7066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027,0.1584
0.912261,0.819621,0.588247,-0.37629,0.926502,0.208411,0.3032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2919,0.7376
0.426589,0.185541,0.488983,-0.508687,-0.860951,0.776512,0.4087,0.1039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7874,0.9401
0.994439,0.622937,0.722139,-0.799627,-0.600497,0.437806,0.264,0.2625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9613,0.9116
0.702299,0.151046,0.505741,-0.709634,-0.70457,0.003613,0.8886,0.8654,0.7427,0.7057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0114,0.0767
0.541969,0.240577,0.182852,-0.14323,-0.989689,0.057858,0.9016,0.8461,0.7468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0492,0.1438
0.250479,0.628239,0.856124,0.46079,-0.887509,0.120854,0.4593,0.4481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0999,0.5157
0.610111,0.246078,0.591938,0.436138,0.89988,0.083938,0.6364,0.6327,0.4488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.4303
0.139531,0.124127,0.693884,0.549229,-0.835672,0.13072,0.7788,0.7185,0.6965,0.6959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0583,0.2292
0.709718,0.275271,0.456704,0.499769,0.866159,0.400378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4044,0.8619
0.777039,0.419902,0.709875,0.475719,0.879597,0.548602,0.3492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1738,0.9101
0.544991,0.368367,0.794498,0.292514,0.956261,0.77906,0.3101,0.2914,0.2251,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6572,0.9284
0.693811,0.65975,0.415844,0.87077,0.491691,0.584072,0.3797,0.2502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7157,0.9875
0.86032,0.562562,0.292168,0.672916,0.739719,0.409559,0.1828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2381,0.766
0.913837,0.255631,0.712467,0.778181,0.628041,0.552197,0.4383,0.3598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6669,0.882
0.400703,0.330843,0.178481,-0.7118,0.702382,0.040213,0.5843,0.4909,0.4444,0.4319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1787,0.4144
0.235132,0.854411,0.250672,0.788049,-0.615613,0.119296,0.4089,0.4084,0.3057,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2152,0.4345
0.406665,0.768199,0.570742,-0.854814,0.518934,0.12449,0.508,0.4604,0.4164,0.3352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1827,0.4622
0.462925,0.464379,0.151934,0.168619,0.985681,0.108731,0.4589,0.4368,0.3654,0.3273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1816,0.5355
0.822864,0.66766,0.884365,-0.395604,0.918421,0.267646,0.3971,0.246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4971,0.8703
0.655638,0.170749,0.737234,-0.477273,0.878755,0.196942,0.493,0.4386,0.4207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0443,0.3965
0.750689,0.619956,0.395184,0.405783,-0.91397,0.021856,0.9476,0.8919,0.8781,0.8249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0126,0.0667
0.638204,0.129675,0.838015,0.282581,-0.959243,0.057456,0.9214,0.9184,0.8752,0.8048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0414,0.1499
0.688892,0.385287,0.449812,-0.188128,-0.982145,0.067002,0.8592,0.8432,0.7692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.147
0.458075,0.377257,0.479652,-0.913232,0.407439,0.412842,0.4639,0.4622,0.4368,0.4054,0.1782,1.0,0.0,0.0,0.0,0.0,1.0,0.7208,0.8871
0.665675,0.34994,0.601312,-0.071646,0.99743,0.535272,0.1978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3788,0.7062
0.57574,0.815297,0.222274,0.533014,0.846107,0.057509,0.591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.071,0.3954
0.205288,0.341824,0.730188,0.732473,-0.680796,0.145168,0.7404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.2276
0.668551,0.470169,0.543453,-0.659524,-0.751683,0.089588,0.9273,0.8513,0.8429,0.8253,0.7471,0.0,0.0,0.0,1.0,0.0,0.0,0.0419,0.1567
0.18377,0.533072,0.540797,-0.761803,-0.647808,0.07841,0.8941,0.7497,0.7348,0.6786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0929,0.2146
0.476961,0.88751,0.295267,0.331972,0.943289,0.173606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0807,0.4806
0.249103,0.10669,0.436939,0.766361,-0.64241,0.118775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1392,0.5658
0.536282,0.181042,0.69547,-0.350912,-0.936408,0.005989,0.8577,0.8121,0.7928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0978
0.779727,0.15834,0.106353,0.333108,-0.942889,0.448103,0.343,0.1249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6575,0.9775
0.268763,0.563152,0.298104,0.054244,-0.998528,0.041548,0.6386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0604,0.2669
0.497657,0.44778,0.714532,-0.062913,0.998019,0.19378,0.5809,0.5481,0.4526,0.4069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1272,0.3373
0.540797,0.88411,0.313661,-0.739878,-0.672741,0.077836,0.929,0.8409,0.8134,0.7827,0.7671,1.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.1343
0.571659,0.778424,0.261373,-0.302961,-0.953003,0.091215,0.9168,0.9091,0.9051,0.8939,0.7042,0.0,0.0,1.0,0.0,0.0,0.0,0.0204,0.0617
0.883773,0.639691,0.132775,-0.989971,0.141272,0.646601,0.1985,0.1757,0.1504,0.1321,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6343,0.915
0.912942,0.176144,0.744059,-0.095655,-0.995415,0.666437,0.1093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6707,0.9057
0.489674,0.581869,0.540622,0.717498,0.69656,0.117287,0.6968,0.5857,0.5075,0.4053,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1291,0.4389
0.795971,0.654581,0.7187,-0.054947,0.998489,0.247347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3017,0.7976
0.635344,0.339953,0.227841,-0.246408,0.969166,0.262607,0.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3374,0.691
0.525914,0.606322,0.208365,0.636438,0.771328,0.155771,0.6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0643,0.3341
0.527254,0.719458,0.614996,0.98488,-0.173237,0.628523,0.4843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.8813
0.791853,0.329976,0.682923,0.179926,-0.98368,0.016622,0.7623,0.7008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.1594
0.617658,0.297822,0.693081,0.465745,0.884919,0.235624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883,0.6746
0.593022,0.170904,0.313704,0.448323,0.893872,0.101366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946,0.3742
0.32002,0.195949,0.379683,-0.931341,0.364149,0.141662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.5959
0.452744,0.886674,0.794043,-0.200827,0.979627,0.042512,0.4072,0.4066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0686,0.4509
0.500488,0.464761,0.824095,-0.05791,0.998322,0.107805,0.5791,0.5327,0.5113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0838,0.3677
0.370146,0.424633,0.205286,-0.173135,-0.984898,0.104037,0.834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.164
0.235979,0.830456,0.834661,-0.867902,-0.496736,0.148147,0.7986,0.7417,0.6149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0571,0.2476
0.163451,0.446405,0.838406,-0.858958,-0.512046,0.118715,0.8859,0.8211,0.696,0.6021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0754,0.1805
0.474485,0.786487,0.710426,-0.249065,0.968487,0.084873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.3769
0.418231,0.893731,0.744426,-0.982366,0.18697,0.688451,0.3581,0.1223,0.1094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9739,0.9181
0.77373,0.608582,0.857592,-0.042649,-0.99909,0.023993,0.9478,0.8411,0.7967,0.7677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0403,0.1023
0.498938,0.155265,0.606797,-0.133692,-0.991023,0.546198,0.4591,0.1086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7592,0.9771
0.529221,0.594024,0.376464,0.965214,0.261461,0.855164,0.4898,0.1493,0.1294,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7067,0.923
0.96889,0.64738,0.547923,-0.952764,0.303711,0.827271,0.4658,0.4608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7416,0.9547
0.391381,0.755795,0.770606,0.228338,0.973582,0.149774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1466,0.4157
0.873894,0.379218,0.746391,0.299434,0.954117,0.407202,0.3925,0.3875,0.1776,0.1647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7451,0.993
0.800838,0.263947,0.706357,-0.825207,0.56483,0.50246,0.4461,0.4421,0.406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6305,0.9337
0.844889,0.354156,0.609071,0.026695,0.999644,0.675706,0.4589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6494,0.9106
0.553497,0.626811,0.140003,0.105947,0.994372,0.007719,0.6844,0.5769,0.4519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0922,0.4422
0.340351,0.194248,0.391365,-0.959579,-0.281439,0.158436,0.6463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0458,0.2165
0.847686,0.410359,0.559998,0.491242,0.871023,0.335738,0.3622,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3425,0.8663
0.403525,0.193629,0.32336,0.536121,-0.844141,0.101901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433,0.5697
0.717547,0.315371,0.102564,-0.926563,0.376139,0.644995,0.2869,0.2478,0.1952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8109,0.9028
0.343733,0.183661,0.581762,0.84427,0.535917,0.208019,0.3115,0.3005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2423,0.4061
0.495158,0.833834,0.203689,-0.518251,-0.855229,0.140018,0.4006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1562,0.4887
0.224232,0.468248,0.748647,0.057862,-0.998325,0.235711,0.4097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1802,0.4943
0.655796,0.232448,0.888163,-0.819097,-0.573655,0.951765,0.147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6611,0.8787
0.705958,0.58724,0.338781,0.346454,-0.938067,0.006384,0.9154,0.8778,0.8601,0.7653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0383,0.1481
0.754436,0.824397,0.381976,0.19681,0.980442,0.27428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1786,0.8681
0.553824,0.445785,0.691621,0.078124,0.996944,0.472058,0.3753,0.2159,0.1775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.229,0.7769
0.686272,0.743682,0.599658,-0.831127,-0.556082,0.071771,0.848,0.7683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0748
0.134074,0.798066,0.439801,0.057815,-0.998327,0.097657,0.8544,0.8355,0.7636,0.7071,0.6898,1.0,0.0,0.0,0.0,0.0,0.0,0.0628,0.1441
0.415496,0.613559,0.490151,-0.995447,-0.095315,0.822905,0.4903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6857,0.9969
0.382026,0.844771,0.136597,0.129183,-0.991621,0.00563,0.898,0.8276,0.7609,0.7145,0.6481,0.0,1.0,0.0,0.0,0.0,1.0,0.0949,0.2308
0.797663,0.104588,0.871507,-0.130873,0.991399,0.416485,0.1646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2764,0.8789
0.476508,0.791055,0.226406,0.954307,0.298828,0.154946,0.5201,0.4698,0.3915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0672,0.5877
0.483515,0.252641,0.349955,-0.345155,0.938546,0.184695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.3796
0.432931,0.558783,0.761012,0.427844,0.903853,0.134788,0.5611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1137,0.3016
0.317955,0.778962,0.165388,0.706242,-0.707971,0.132165,0.8046,0.6818,0.668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0237,0.188
0.456282,0.606872,0.55999,-0.149445,0.98877,0.162733,0.576,0.4957,0.4459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1202,0.3142
0.669967,0.310724,0.881061,-0.369835,-0.929097,0.029344,0.9141,0.9049,0.8058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0109,0.0746
0.709322,0.237769,0.454156,-0.335738,0.941955,0.355254,0.3102,0.2378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3532,0.7699
0.776263,0.426106,0.460901,-0.111475,-0.993767,0.03164,0.889,0.8683,0.8604,0.8546,0.8337,1.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0665
0.548461,0.204202,0.769303,0.782199,0.623029,0.076049,0.4789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1019,0.4045
0.589609,0.508077,0.899691,0.6867,0.726941,0.347235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2497,0.7103
0.309517,0.125986,0.531711,-0.966604,-0.256274,0.146606,0.8053,0.6695,0.6605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0617,0.2592
0.594684,0.188106,0.282226,0.150559,-0.988601,0.04126,0.8177,0.7939,0.7552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.1095
0.227296,0.894603,0.755243,-0.95295,0.303128,0.237316,0.5908,0.505,0.3415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.4872
0.407881,0.859812,0.443749,-0.532741,0.846278,0.441024,0.3994,0.3945,0.2669,0.2571,0.2073,1.0,0.0,0.0,0.0,1.0,0.0,0.6928,0.8786
0.765397,0.51591,0.457275,-0.999035,0.043911,0.853555,0.3301,0.2992,0.2206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7343,0.9818
0.746065,0.69539,0.556312,-0.821147,0.570717,0.508542,0.409,0.2956,0.1059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6723,0.9972
0.461365,0.434221,0.355423,0.513659,0.857995,0.090955,0.6782,0.5393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0568,0.4623
0.18617,0.143548,0.536616,-0.354692,-0.934983,0.033987,0.8255,0.8061,0.7209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.1581
0.526387,0.421492,0.295635,0.587044,0.809555,0.228307,0.4122,0.3952,0.3651,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1348,0.5726
0.696107,0.217489,0.42315,-0.468688,-0.883364,0.088758,0.9219,0.8954,0.8744,0.8011,0.7493,1.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.132
0.491295,0.209096,0.517181,0.236204,0.971703,0.162671,0.5833,0.543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0776,0.3375
0.407516,0.832732,0.697621,-0.756781,-0.653668,0.090367,0.5833,0.5071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0623,0.4563
0.482557,0.218976,0.788806,-0.755099,0.655611,0.539443,0.2906,0.1632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7458,0.9391
0.883125,0.786538,0.773252,-0.978907,0.204308,0.54594,0.3488,0.2318,0.1344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9736,0.8872
0.717213,0.63746,0.652904,-0.239485,0.9709,0.579084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4657,0.6979
